538	828	0.55
539	804	0.19
539	713	0.16
539	553	0.23
540	609	0.84
540	724	0.69
540	791	0.10
540	924	0.89
541	649	0.17
541	627	0.88
541	859	0.72
541	926	0.85
542	549	0.08
542	920	0.80
542	764	0.35
542	797	0.26
543	707	0.15
543	967	0.26
543	651	0.64
543	818	0.41
543	750	0.10
543	621	0.62
543	912	0.58
543	978	0.97
544	771	0.93
544	905	0.45
544	842	0.62
544	856	0.74
544	894	0.59
545	867	0.67
545	814	0.58
545	945	0.44
545	690	0.17
545	757	0.85
545	662	0.81
546	911	0.13
546	693	0.23
546	792	0.01
546	703	0.02
547	866	0.85
547	903	0.75
547	599	0.08
547	573	0.66
547	607	0.53
548	929	0.81
548	971	0.27
548	940	0.69
548	973	0.07
548	598	0.70
548	985	0.04
548	987	0.42
548	860	0.20
548	639	0.42
549	641	0.85
549	772	0.53
549	583	0.64
549	597	0.23
549	957	0.85
550	924	0.40
550	742	0.84
551	705	0.85
551	749	0.21
551	942	0.03
551	723	0.19
551	700	0.60
552	633	0.69
552	907	0.95
552	758	0.35
553	804	0.40
553	713	0.01
554	715	0.10
554	646	0.05
554	778	0.39
554	843	0.24
554	984	0.48
555	624	0.47
555	706	0.81
555	964	0.40
555	685	0.14
555	976	0.14
556	582	0.23
556	972	0.00
556	570	0.95
556	733	0.77
557	809	0.50
557	702	0.90
558	995	0.60
558	870	0.84
558	839	0.29
558	719	0.03
558	981	0.50
558	665	0.78
558	571	0.42
559	746	0.88
559	660	0.41
559	794	0.99
560	961	0.21
560	807	0.80
560	590	0.29
560	922	0.67
560	655	0.77
561	649	0.23
561	627	0.40
561	820	0.30
561	602	0.74
561	859	0.76
562	640	0.77
562	675	0.41
562	712	0.37
562	923	0.88
562	606	0.81
563	960	0.72
563	788	0.80
563	738	0.42
563	804	0.28
564	856	0.21
564	905	0.94
564	815	0.35
565	577	0.12
565	741	0.25
565	937	0.01
565	970	0.69
565	784	0.07
565	760	0.29
566	925	0.75
566	943	0.65
567	747	0.43
567	884	0.85
567	917	0.91
567	632	0.78
567	980	0.84
567	862	0.75
567	927	0.59
568	577	0.82
568	834	0.22
568	741	0.10
568	937	0.53
568	970	0.64
568	784	0.77
569	681	0.71
569	986	0.54
570	582	0.01
570	907	0.50
570	972	0.52
570	733	0.50
571	897	0.94
571	839	0.20
571	719	0.72
571	981	0.61
571	885	0.83
572	616	0.77
572	617	0.02
572	658	0.96
572	668	0.50
573	866	0.28
573	903	0.56
573	850	0.92
573	599	0.79
574	737	0.80
574	930	0.65
574	744	0.30
574	686	0.88
574	914	0.93
574	735	0.17
575	613	0.83
575	680	0.20
575	618	0.94
575	755	0.32
575	628	0.47
575	638	0.84
576	782	0.18
576	861	0.45
577	741	0.25
577	937	0.63
577	685	0.12
577	784	0.28
578	776	0.57
578	680	0.03
578	755	0.68
578	821	0.45
578	638	0.63
579	768	0.24
579	854	0.01
579	726	0.78
579	767	0.12
579	732	0.94
580	769	0.56
580	709	0.43
580	908	0.19
580	850	0.04
580	883	0.76
581	595	0.36
581	916	0.64
582	972	0.98
582	941	0.02
582	828	0.46
583	641	0.17
583	772	0.47
583	597	0.74
583	957	0.10
584	608	0.78
584	675	0.66
584	983	0.34
584	591	0.86
584	990	0.88
586	706	0.09
586	964	0.29
586	647	0.07
586	685	0.21
586	624	0.70
586	785	0.42
586	695	0.29
586	731	0.79
587	929	0.30
587	643	0.12
587	623	0.18
588	653	0.47
588	847	0.71
588	817	0.56
588	722	0.30
588	725	0.75
588	666	0.65
589	746	0.47
589	716	0.10
589	602	0.71
590	961	0.06
590	807	0.88
590	780	0.97
590	655	0.74
590	922	0.04
591	608	0.91
591	983	0.84
591	910	0.51
591	667	0.77
592	876	0.26
592	877	0.90
592	805	0.45
592	598	0.64
592	639	0.35
593	648	0.17
594	933	0.19
594	779	0.13
594	596	0.87
594	889	0.57
594	799	0.20
595	642	0.39
595	875	0.35
595	916	0.45
596	933	0.95
596	779	0.54
596	889	0.64
596	799	0.83
597	641	0.55
597	772	0.53
597	957	0.79
598	805	0.76
598	876	0.89
598	973	0.02
598	985	0.53
598	767	0.37
598	639	0.53
599	866	0.56
599	903	0.40
599	699	0.97
600	896	0.81
600	754	0.59
601	833	0.96
601	766	0.45
602	820	0.84
603	934	0.84
603	748	0.91
603	759	0.82
604	625	0.66
605	752	0.94
605	694	0.03
605	727	0.34
605	921	0.50
605	798	0.78
606	640	0.09
606	865	0.24
606	675	0.10
606	712	0.12
606	654	0.55
606	923	0.28
606	671	0.65
607	794	0.38
608	910	0.71
608	629	0.69
608	667	0.84
608	990	0.56
609	961	0.15
609	919	0.67
609	655	0.53
609	724	0.95
609	791	0.35
609	730	0.32
610	761	0.81
610	951	0.45
611	634	0.06
611	648	0.93
611	911	0.62
611	792	0.72
611	954	0.91
611	762	0.71
611	703	0.57
612	873	0.44
612	779	0.41
612	691	0.05
612	799	0.10
613	680	0.62
613	618	0.51
613	755	0.49
613	638	0.71
614	730	0.72
614	711	0.54
614	743	0.67
615	789	0.90
615	953	0.74
615	948	0.27
617	822	0.18
617	825	0.20
617	863	0.33
618	946	0.70
618	755	0.28
618	988	0.65
619	816	0.38
619	786	0.02
619	941	0.07
620	736	0.90
620	886	0.22
620	763	0.95
621	707	0.28
621	773	0.92
621	818	0.32
621	750	0.74
621	912	0.20
621	978	0.52
622	994	0.31
622	906	0.66
622	793	0.18
622	698	0.80
623	938	0.84
623	924	0.51
623	874	0.52
624	706	0.04
624	964	0.36
624	685	0.72
625	962	0.10
625	697	0.47
625	891	0.97
625	765	0.21
626	708	0.20
626	958	0.82
626	729	0.92
627	649	0.46
627	859	0.32
627	926	0.55
628	864	0.67
628	963	0.91
628	631	0.09
629	769	0.40
629	781	0.31
629	910	0.56
629	990	0.94
630	651	0.29
631	864	0.72
631	963	0.08
631	970	0.74
631	887	0.67
632	933	0.62
632	745	0.21
632	980	0.71
632	917	0.89
632	889	0.48
633	696	0.86
633	907	0.68
633	733	0.07
634	762	0.93
634	954	0.20
634	827	0.35
635	875	0.78
635	683	0.04
635	918	0.58
635	989	0.72
636	913	0.24
636	949	0.76
636	823	0.03
637	801	0.81
637	652	0.85
637	687	0.51
638	776	0.31
638	680	0.31
638	755	0.17
638	756	0.21
638	821	0.47
639	805	0.89
639	876	0.75
639	973	0.72
639	985	0.43
639	767	0.31
640	923	0.38
640	861	0.31
641	772	0.71
641	957	0.68
642	875	0.52
643	718	0.46
644	656	0.21
644	947	0.53
645	931	0.65
645	841	0.01
645	810	0.30
645	826	0.50
645	830	0.25
645	959	0.73
646	778	0.97
646	715	0.08
646	720	0.21
646	984	0.96
647	964	0.96
647	785	0.20
647	852	1.00
647	695	0.91
647	731	0.53
648	693	0.96
648	792	0.30
648	762	0.63
649	859	0.85
650	750	0.70
650	751	0.68
650	689	0.67
650	917	0.81
650	862	0.34
651	967	0.85
651	912	0.22
651	978	0.56
652	801	0.17
652	687	0.03
652	751	0.60
652	956	0.46
653	740	0.41
653	901	0.40
653	849	0.21
653	722	0.41
653	725	0.67
653	890	0.88
653	666	0.07
654	865	0.90
654	869	0.22
654	710	0.58
654	712	0.84
654	774	0.41
654	983	0.12
654	671	0.41
655	961	0.74
655	807	0.80
655	743	0.80
655	919	0.58
655	922	0.58
655	730	0.40
657	943	0.49
657	695	0.71
657	731	0.87
658	668	0.78
659	697	0.03
659	991	0.76
660	746	0.45
660	723	0.88
661	968	0.82
661	969	0.39
662	867	0.69
662	677	0.44
662	814	0.90
662	945	0.14
662	690	0.63
662	757	0.17
663	871	0.97
663	795	0.39
664	753	0.17
665	995	0.73
665	839	0.39
665	885	0.81
666	740	0.99
666	849	0.52
666	722	0.82
666	725	0.43
666	890	0.42
667	715	0.20
667	910	0.74
669	926	0.11
669	829	0.98
670	892	0.54
670	787	0.76
670	796	0.88
671	865	0.53
671	675	0.47
671	774	0.90
671	710	0.09
671	712	0.36
671	983	0.04
672	923	0.53
673	822	0.28
673	702	0.91
674	871	0.63
674	909	0.73
674	944	0.04
675	865	0.35
675	712	0.29
675	983	0.79
676	870	0.42
677	867	0.23
677	904	0.16
677	814	0.75
677	945	0.97
677	690	0.13
678	688	0.14
678	938	0.58
678	893	0.12
679	998	0.78
679	952	0.29
680	864	0.68
680	776	0.58
680	756	0.90
680	821	0.05
680	760	0.17
681	842	0.27
681	684	0.89
682	935	0.81
682	943	0.33
682	727	0.62
682	921	0.83
683	965	0.57
683	788	0.92
683	918	0.87
683	989	0.09
685	706	0.86
685	964	0.45
687	801	0.04
687	751	0.56
687	956	0.22
688	938	0.94
688	893	0.56
689	750	0.08
689	751	0.99
689	917	0.62
689	862	0.36
690	867	0.56
690	904	0.25
690	814	0.48
690	945	0.71
690	757	0.44
691	836	0.36
691	873	0.21
691	950	0.58
692	878	0.09
693	911	0.80
693	792	0.29
693	703	0.86
694	935	0.86
694	752	0.49
694	921	0.90
694	798	0.33
695	964	0.80
695	785	0.01
695	852	0.74
695	731	0.29
696	907	1.00
696	733	0.74
697	765	0.07
697	991	0.68
698	906	0.76
699	866	0.21
699	903	0.38
700	749	0.99
700	912	0.17
702	822	0.88
703	911	0.25
703	792	0.80
703	954	0.45
704	997	0.13
704	728	0.34
704	785	0.62
704	882	0.54
704	852	0.91
704	824	0.53
705	749	0.03
705	942	0.80
706	964	0.89
707	773	0.55
707	818	0.28
707	912	0.79
707	978	0.45
708	729	0.98
708	958	0.67
709	769	0.90
709	908	0.33
709	883	0.97
710	865	0.05
710	869	0.42
710	774	0.69
710	843	0.84
710	878	0.96
711	730	0.96
711	743	0.86
712	865	0.09
712	923	0.53
713	738	0.84
713	804	0.53
714	939	0.88
714	721	0.44
715	778	0.55
715	984	0.54
716	866	0.72
717	821	0.81
719	995	0.05
719	870	0.73
719	839	0.04
719	981	0.30
720	984	0.25
721	783	0.74
721	955	0.62
722	901	0.72
722	849	0.46
722	725	0.80
722	890	0.75
723	746	0.67
724	961	0.96
724	919	0.54
724	791	0.63
725	740	0.22
725	901	0.72
725	849	0.81
725	890	0.80
726	768	0.67
726	982	0.39
726	877	0.19
726	819	0.34
726	853	0.97
726	854	0.77
726	767	0.08
727	935	0.25
727	943	0.57
727	921	0.92
728	882	0.47
728	852	0.49
728	824	0.45
729	931	0.29
729	958	0.85
730	961	0.06
730	743	0.66
730	919	0.89
730	791	0.01
731	785	0.02
733	907	0.96
734	969	0.91
734	823	0.20
734	913	0.09
735	737	0.98
735	930	0.03
735	744	0.74
735	914	0.74
736	886	0.40
736	763	0.11
737	930	0.62
737	744	0.10
737	914	0.35
738	960	0.89
738	804	0.34
739	835	0.23
739	881	0.46
739	857	0.28
740	849	1.00
740	890	0.87
741	937	0.60
741	970	0.01
741	784	0.05
741	760	0.03
743	961	0.47
744	930	0.21
744	914	0.95
745	884	0.52
745	980	0.32
747	884	0.48
747	927	0.74
748	934	0.29
748	759	0.62
749	942	0.40
750	967	0.27
750	751	0.44
750	978	0.32
750	862	0.72
751	917	0.63
751	956	0.76
751	862	0.26
752	800	0.96
752	770	0.99
752	982	0.86
752	798	0.24
753	962	0.24
753	851	0.98
753	891	0.36
754	810	0.76
754	826	0.87
754	830	0.11
754	959	0.95
755	946	0.83
755	821	0.37
756	864	0.48
756	776	0.47
756	970	0.99
756	760	0.32
757	814	0.34
757	945	0.88
757	867	0.46
759	934	0.75
760	864	0.99
760	776	0.83
760	970	0.28
761	951	0.79
762	954	0.45
762	827	0.56
763	886	0.72
764	920	0.88
764	797	0.80
765	962	0.13
765	891	0.73
766	833	0.07
766	782	0.97
767	768	0.70
767	876	0.61
767	973	0.87
767	877	0.62
767	853	0.86
767	854	0.85
767	985	0.98
768	877	0.55
768	819	0.42
768	853	0.74
768	854	0.61
769	908	0.49
769	883	0.89
770	800	0.41
771	856	0.18
772	957	0.04
773	818	0.23
773	794	0.95
774	865	0.44
774	869	0.02
774	778	0.05
774	843	0.77
774	878	0.11
774	983	0.65
776	864	0.53
776	970	0.01
777	952	0.48
777	916	0.17
778	843	0.05
778	878	0.84
778	984	0.94
779	799	0.66
780	993	0.17
780	807	0.79
782	833	0.87
783	955	0.46
784	937	0.57
785	964	0.76
785	852	0.80
786	896	0.69
786	848	0.63
786	895	0.69
787	954	0.62
788	965	0.90
788	918	0.01
788	804	0.54
789	936	0.25
789	999	0.98
790	992	0.45
790	902	0.98
790	812	0.64
790	977	0.66
790	946	0.36
790	988	0.00
791	919	0.92
792	954	0.79
792	911	0.46
793	994	0.13
793	845	0.29
796	895	0.20
796	892	0.10
797	920	0.31
798	921	0.58
801	889	0.48
801	956	0.93
802	872	0.63
803	898	0.79
803	999	0.49
803	808	0.38
803	811	0.89
805	876	0.72
805	877	0.93
805	985	0.50
806	953	0.11
807	961	0.70
807	922	0.12
808	898	0.20
808	999	0.06
808	811	0.17
809	944	0.53
809	909	0.24
810	826	0.91
810	830	0.15
810	959	0.29
811	898	0.18
812	836	0.41
812	902	0.53
812	977	0.21
812	979	0.15
813	837	0.74
813	902	0.66
813	979	0.38
813	855	0.27
814	867	0.32
814	904	0.22
814	945	0.05
815	905	0.37
816	941	0.73
816	828	0.57
817	996	0.74
817	847	0.18
817	915	0.06
818	956	0.64
819	982	0.98
819	853	0.42
819	854	0.81
820	859	0.15
822	863	0.75
823	969	0.83
823	913	0.05
823	949	0.25
824	997	0.90
824	882	0.97
824	852	0.52
825	863	0.87
826	830	0.52
826	959	0.74
828	972	0.58
828	941	0.21
830	959	0.08
831	960	0.13
831	840	0.19
831	887	0.26
832	997	0.86
834	937	0.23
834	976	0.57
834	887	0.28
835	857	0.38
836	977	0.06
836	950	0.65
836	979	0.40
837	902	0.17
837	855	0.76
838	975	0.92
839	995	0.09
839	981	0.93
840	960	0.97
840	887	0.43
841	931	0.77
841	868	0.52
841	901	0.84
842	905	0.57
842	856	0.27
842	894	0.80
843	869	0.71
843	878	0.76
844	858	0.45
845	994	0.39
845	913	0.21
846	996	0.81
846	974	0.31
846	915	0.29
847	868	0.70
847	879	0.74
848	895	0.21
849	901	0.58
849	890	0.60
850	908	0.07
850	883	0.97
851	962	0.22
851	891	0.01
852	882	0.10
853	876	0.03
853	877	0.83
853	854	0.26
854	877	0.76
856	905	0.82
858	899	0.49
860	971	0.22
860	940	0.59
860	987	0.77
862	917	0.72
864	970	0.23
865	869	0.80
865	983	0.48
866	903	0.43
867	904	0.73
867	945	0.00
868	931	0.08
868	879	0.08
869	878	0.08
870	997	0.59
870	981	0.67
873	992	0.82
873	900	0.84
873	950	0.70
874	929	0.90
874	971	0.31
874	940	0.54
874	924	0.64
876	877	0.44
880	985	0.78
880	973	1.00
882	981	1.00
883	908	0.70
884	904	0.76
884	980	0.02
884	927	0.04
885	897	0.60
887	963	0.77
888	898	0.74
889	933	0.75
891	962	0.55
893	938	0.56
894	905	0.61
895	896	0.17
900	992	0.71
900	946	0.81
902	992	0.70
902	977	0.82
902	988	0.92
904	927	0.16
906	994	0.64
909	944	0.41
911	954	0.90
912	967	0.98
912	978	0.23
913	949	0.25
914	930	0.01
915	996	0.86
915	979	0.92
916	998	0.19
916	952	0.92
918	965	0.01
918	989	0.53
919	961	0.09
921	935	0.79
924	971	0.80
924	940	0.22
928	969	0.23
929	971	0.70
929	940	0.76
931	958	0.79
936	999	0.02
937	970	0.18
940	971	0.13
940	987	0.31
941	972	0.26
946	992	0.41
946	988	0.13
948	953	0.63
952	998	0.99
965	989	0.20
967	978	0.62
968	969	0.73
971	987	0.40
973	985	0.87
977	992	0.26
988	992	0.23
